"시군구별(1)",시군구별(2),2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018
"시군구별(1)",시군구별(2),계,직장,직장,직장,지역,계,직장,직장,직장,지역,계,직장,직장,직장,지역
"시군구별(1)",시군구별(2),소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계
"전남",무안군,53699437,44700666,31059156,13641510,8998770,57118647,47541442,32692847,14848594,9577205,60430259,51257267,35525577,15731690,9172992
"전남",함평군,17025384,13513871,9312176,4201695,3511514,18307924,14651845,10339178,4312667,3656079,19220282,15705171,11239240,4465931,3515112
"전남",영광군,32396986,26352151,20890376,5461775,6044835,35029610,28872965,23337108,5535857,6156645,36575083,30654187,24939652,5714535,5920896
"전남",장성군,23874941,19406518,14882681,4523836,4468423,25840159,21204871,16268624,4936248,4635287,28153125,23520413,18094114,5426298,4632712
"전남",완도군,21517122,15823391,10843975,4979416,5693731,22948664,17006186,11876921,5129265,5942477,24010403,18295361,12925120,5370241,5715042
"전남",진도군,13683142,10217844,6474382,3743461,3465299,14470325,10901397,6978870,3922526,3568928,15045267,11631631,7594773,4036858,3413636
"전남",신안군,16702446,12067008,7892572,4174436,4635438,17526290,12820158,8421945,4398212,4706132,18304759,13813342,9133287,4680055,4491417
"제주",소계,477952477,377128275,302305977,74822298,100824202,539607065,428205059,349185944,79019115,111402006,600063603,483078358,400506438,82571919,116985245
"제주",제주시,367147705,295137258,235281467,59855791,72010446,410715799,331895147,268809868,63085279,78820653,452404187,370245796,304594403,65651393,82158391
"제주",서귀포시,110804772,81991016,67024509,14966507,28813756,128891266,96309912,80376076,15933836,32581354,147659416,112832561,95912035,16920526,34826854
