"시군구별(1)",시군구별(2),2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018
"시군구별(1)",시군구별(2),계,직장,직장,직장,지역,계,직장,직장,직장,지역,계,직장,직장,직장,지역
"시군구별(1)",시군구별(2),소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계
"경북",구미시,406387549,352030697,326367932,25662765,54356852,422144743,365715431,338528595,27186836,56429312,451995022,397865788,369015470,28850319,54129234
"경북",영주시,70197071,55471352,42926053,12545299,14725718,74550665,59382203,46315380,13066824,15168462,77465735,62952479,49504248,13448231,14513256
"경북",영천시,61955509,48490034,41110990,7379045,13465475,66097812,51827105,44219088,7608017,14270706,70110509,56250115,47945168,8304947,13860394
"경북",상주시,54998655,42003697,30171102,11832595,12994958,58301871,44908222,32523540,12384682,13393649,60996515,48140546,35413283,12727263,12855969
"경북",문경시,43316142,33763698,24537204,9226493,9552444,45509016,35687215,26022749,9664466,9821801,47087640,37588516,27793346,9795170,9499125
"경북",경산시,188257755,152027128,130540081,21487048,36230627,199030940,161050670,139000076,22050593,37980270,211107346,173549375,150209363,23340012,37557971
"경북",군위군,12904019,10238299,7563984,2674315,2665719,13855162,11016117,8277221,2738896,2839046,15027458,12213304,9387754,2825551,2814154
"경북",의성군,23056927,17654191,12623758,5030434,5402735,24133444,18478560,13285458,5193102,5654884,25507357,20131464,14612179,5519285,5375893
"경북",청송군,12213228,9233357,5643743,3589615,2979871,12873479,9791821,6020526,3771294,3081658,13504137,10616339,6607719,4008621,2887798
"경북",영양군,7692737,6081418,3478855,2602563,1611319,8160425,6489798,3793225,2696572,1670628,8674824,7088158,4259978,2828179,1586666
"경북",영덕군,18750085,13359366,9861469,3497897,5390719,19720894,14105822,10479857,3625965,5615072,20669468,15151800,11266212,3885588,5517669
"경북",청도군,22811985,17493690,13381208,4112482,5318295,24292322,18584713,14294035,4290678,5707609,25427864,19763764,15339081,4424683,5664100
"경북",고령군,22240548,17865556,15107094,2758462,4374992,23604416,19010187,16079702,2930485,4594229,24292745,19861113,16732028,3129085,4431632
"경북",성주군,24332917,18527202,15115602,3411600,5805715,26321987,20209997,16648409,3561588,6111990,28386516,22375952,18527415,3848537,6010564
"경북",칠곡군,104947146,89943624,84569444,5374181,15003522,107630805,91852344,86200447,5651897,15778461,107766829,92502624,86875430,5627194,15264205
"경북",예천군,20763494,16112955,10757922,5355032,4650539,23930977,18832710,12374521,6458189,5098267,31472632,25957020,16487109,9469911,5515612
"경북",봉화군,15183775,11826432,8618816,3207616,3357343,16099926,12634865,9270491,3364374,3465061,17259610,13920275,10412272,3508003,3339335
"경북",울진군,36042506,30199491,25476563,4722928,5843015,39895004,33815330,28962408,4852922,6079674,40676580,34584297,29538324,5045973,6092282
"경북",울릉군,5150959,4131838,2483274,1648564,1019121,5495657,4445711,2728531,1717180,1049946,5712249,4663623,2852698,1810924,1048626
"경남",소계,2878415086,2404554998,2121508451,283046547,473860089,2960353525,2463207651,2165565185,297642466,497145874,3089943687,2601609906,2286310950,315298956,488333781
"경남",창원시 의창구,237603247,200107088,180455021,19652067,37496159,245164724,206559218,185823818,20735400,38605505,262427556,224622502,201571498,23051004,37805054
"경남",창원시 성산구,301349291,272295549,245835562,26459987,29053741,307327221,277614221,250335310,27278911,29713000,319949906,290592759,262281764,28310995,29357146
"경남",창원시 마산합포구,149696004,119725763,102471001,17254762,29970241,154529528,123836675,106007406,17829269,30692853,161761992,131926446,113112663,18813783,29835546
"경남",창원시 마산회원구,182540142,150984270,135132596,15851674,31555872,185119316,153074230,137020655,16053575,32045086,189527411,159371598,143141558,16230040,30155813
"경남",창원시 진해구,146710251,123929294,112793384,11135910,22780957,150952164,126918035,115044819,11873216,24034130,160705542,136402800,123641825,12760975,24302742
"경남",진주시,286282072,237415600,187878560,49537040,48866472,304451076,253595709,201708693,51887015,50855367,320729096,270369416,216354982,54014434,50359679
"경남",통영시,98406240,74200152,62609142,11591010,24206088,96128174,70879675,58692794,12186882,25248499,95559345,71495310,58591402,12903908,24064035
"경남",사천시,84434038,69539834,61076439,8463395,14894204,88808850,73009256,64150623,8858633,15799594,92308016,76958493,67663946,9294547,15349523
"경남",김해시,487864799,407629956,372073681,35556275,80234843,512533857,428874428,391384480,37489948,83659429,536299846,454001259,414325270,39675989,82298587
"경남",밀양시,66724499,51427680,41596214,9831466,15296819,70430145,54478782,44198726,10280056,15951363,73834311,58370180,47506811,10863369,15464131
"경남",거제시,293602399,256833169,243773390,13059779,36769230,258910478,218508308,204328656,14179651,40402170,246260238,207371161,192027085,15344076,38889076
