지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
687,중계,서울 도시철도 7호선,S1107,일반역,0,-,-,11350
688,하계,서울 도시철도 7호선,S1107,일반역,0,-,-,11350
689,공릉,서울 도시철도 7호선,S1107,일반역,0,-,-,11350
690,태릉입구,서울 도시철도 7호선,S1107,환승역,1,S1106,서울 도시철도 6호선,11350
