지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
338,백양리역,경춘선,k0210,일반역,0,-,-,42110
337,동구청,대구 도시철도 1호선,S2701,일반역,0,-,-,27140
336,원덕역,경의중앙선,k0212,일반역,0,-,-,41830
339,노량진역,경부선,k0201,환승역,1,-,경부/9,11590
