지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
289,도농역,경의중앙선,k0212,일반역,0,-,-,41360
288,교대역,부산도시철도 1호선,S2601,일반역,0,-,-,26470
290,별내역,경춘선,k0210,일반역,0,-,-,41360
287,대명,대구 도시철도 1호선,S2701,일반역,0,-,-,27200
