지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
351,춘천역,경춘선,k0210,일반역,0,-,-,42110
352,신도림역,경부선,k0201,환승역,1,-,경부/2,11530
353,방촌,대구 도시철도 1호선,S2701,일반역,0,-,-,27140
