지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
804,신촌역,경의중앙선,k0203,일반역,0,-,-,11410
807,팔 거,대구 도시철도 3호선,S2703,일반역,0,-,-,27230
806,홍대입구역,경의중앙선,k2031,환승역,1,-,2/공항/경의중앙,11440
805,구포역,부산도시철도 3호선,S2603,일반역,0,-,-,26320
