지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
409,두정역,경부선,k0201,일반역,0,-,-,44130
410,천안역,경부선,k0201,일반역,0,-,-,44130
411,봉명역,장항선,k0208,일반역,0,-,-,44130
412,쌍용(나사렛대)역,장항선,k0208,일반역,0,-,-,44130
413,아산역,장항선,k0208,일반역,0,-,-,44200
