지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
33,교대,서울 도시철도 2호선,S1102,환승역,1,S1103,서울 도시철도 3호선,11650
34,서초,서울 도시철도 2호선,S1102,일반역,0,-,-,11650
35,방배,서울 도시철도 2호선,S1102,일반역,0,-,-,11650
36,사당,서울 도시철도 2호선,S1102,환승역,1,S1104,서울 도시철도 4호선,11590
37,낙성대,서울 도시철도 2호선,S1102,일반역,0,-,-,11620
