지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
52,아현,서울 도시철도 2호선,S1102,일반역,0,-,-,11440
53,충정로,서울 도시철도 2호선,S1102,환승역,1,S1105,서울 도시철도 5호선,11410
54,용답,서울 도시철도 2호선,S1102,일반역,0,-,-,11200
55,신답,서울 도시철도 2호선,S1102,일반역,0,-,-,11200
56,신설동,서울 도시철도 2호선,S1102,환승역,2,S1101,서울 도시철도 1호선+우의신설,11230
