지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
375,명학역,경부선,k0201,일반역,0,-,-,41170
374,부천역,경인선,k0301,일반역,0,-,-,41190
