지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
43,대림,서울 도시철도 2호선,S1102,일반역,0,-,-,11530
44,신도림,서울 도시철도 2호선,S1102,환승역,1,S1101,서울 도시철도 1호선,11530
45,문래,서울 도시철도 2호선,S1102,일반역,0,-,-,11560
46,영등포구청,서울 도시철도 2호선,S1102,환승역,1,S1105,서울 도시철도 5호선,11560
