지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
536,동원역,부산도시철도 2호선,S2602,일반역,0,-,-,26320
539,기흥역,분당선,k0304,환승역,1,k0304+k0218,분당/경전철,41460
538,연호,대구 도시철도 2호선,S2702,일반역,0,-,-,27260
