지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
855,만수,인천지하철 2호선,S2802,일반역,0,-,-,28200
856,남동구청,인천지하철 2호선,S2802,일반역,0,-,-,28200
857,인천대공원,인천지하철 2호선,S2802,일반역,0,-,-,28200
858,운연,인천지하철 2호선,S2802,일반역,0,-,-,28200
860,곡산역,경의중앙선,k0203,일반역,0,-,-,41280
859,만 평,대구 도시철도 3호선,S2703,일반역,0,-,-,27230
