지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
719,남구로,서울 도시철도 7호선,S1107,일반역,0,-,-,11530
720,가산디지털단지,서울 도시철도 7호선,S1107,환승역,1,S1101,서울 도시철도 1호선,11545
721,철산,서울 도시철도 7호선,S1107,일반역,0,-,-,41210
722,광명사거리,서울 도시철도 7호선,S1107,일반역,0,-,-,41210
723,천왕,서울 도시철도 7호선,S1107,일반역,0,-,-,11530
