지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
602,청구,서울 도시철도 5호선,S1105,환승역,1,S1106,서울 도시철도 6호선,11140
603,신금호,서울 도시철도 5호선,S1105,일반역,0,-,-,11200
604,초지,수인선,K2015,환승역,1,K2015,수인/4,41270
605,행당,서울 도시철도 5호선,S1105,일반역,0,-,-,11200
606,왕십리,서울 도시철도 5호선,S1105,환승역,3,S1102+I4105+I4107,서울 도시철도 2호선+분당선+경의중앙선,11200
