지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
266,석계역,경원선,k0205,환승역,1,-,경원/6,11350
263,상인,대구 도시철도 1호선,S2701,일반역,0,-,-,27290
262,장신대역,부산-김해경전철,L4801,일반역,0,-,-,48250
261,노은,대전도시철도 1호선,S3001,일반역,0,-,-,30200
267,부전역,부산도시철도 1호선,S2601,일반역,0,-,-,26230
264,상봉역,경의중앙선,k0212,환승역,1,k0212+k0210,경의중앙/경춘/7,11260
