지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
118,총신대입구,서울 도시철도 4호선,S1104,환승역,1,S1107,서울 도시철도 7호선,11590
119,사당,서울 도시철도 4호선,S1104,환승역,1,S1102,서울 도시철도 2호선,11590
120,남태령,서울 도시철도 4호선,S1104,일반역,0,-,-,11650
124,소요산역,경원선,k0205,일반역,0,-,-,41250
123,동매역,부산도시철도 1호선,S2601,일반역,0,-,-,26380
122,녹동역,광주도시철도 1호선,S2901,일반역,0,-,-,29110
121,양촌역,김포골드라인,L4101,일반역,0,-,-,41570
