지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
668,월곡,서울 도시철도 6호선,S1106,일반역,0,-,-,11290
669,상월곡,서울 도시철도 6호선,S1106,일반역,0,-,-,11290
670,돌곶이,서울 도시철도 6호선,S1106,일반역,0,-,-,11290
671,석계,서울 도시철도 6호선,S1106,환승역,1,S1101,서울 도시철도 1호선,11350
672,태릉입구,서울 도시철도 6호선,S1106,환승역,1,S1107,서울 도시철도 7호선,11350
