지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
313,양수역,경의중앙선,k0212,일반역,0,-,-,41830
311,구서역,부산도시철도 1호선,S2601,일반역,0,-,-,26410
312,반월당,대구 도시철도 1호선,S2701,환승역,2,S2701+S2702,대구 도시철도 1호선 + 대구 도시철도 2호선,27110
314,마석역,경춘선,k0210,일반역,0,-,-,41360
