지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
968,신장림역,부산도시철도 1호선,S2601,일반역,0,-,-,26380
969,장림역,부산도시철도 1호선,S2601,일반역,0,-,-,26380
970,발곡,의정부경전철,L4101,일반역,0,-,-,41150
972,회룡,의정부경전철,L4101,환승역,2,S1101+L4101,서울도시철도1호선+의정부경전철,41150
