지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
682,장암,서울 도시철도 7호선,S1107,일반역,0,-,-,41150
683,도봉산,서울 도시철도 7호선,S1107,환승역,1,S1101,서울 도시철도 1호선,11320
684,수락산,서울 도시철도 7호선,S1107,일반역,0,-,-,11350
685,마들,서울 도시철도 7호선,S1107,일반역,0,-,-,11350
686,노원,서울 도시철도 7호선,S1107,환승역,1,S1104,서울 도시철도 4호선,11350
