지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
897,서동역,부산도시철도 4호선,S2604,일반역,0,-,-,26410
898,금사역,부산도시철도 4호선,S2604,일반역,0,-,-,26410
899,반여농산물시장역,부산도시철도 4호선,S2604,일반역,0,-,-,26350
900,부전역,동해선,k0211,일반역,0,-,-,26230
901,석대역,부산도시철도 4호선,S2604,일반역,0,-,-,26350
902,판교역,경강선,k0218,환승역,1,k0304+k0218,경강/신분당,41130
