지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
607,마장,서울 도시철도 5호선,S1105,일반역,0,-,-,11200
608,답십리,서울 도시철도 5호선,S1105,일반역,0,-,-,11200
609,장한평,서울 도시철도 5호선,S1105,일반역,0,-,-,11230
610,군자,서울 도시철도 5호선,S1105,환승역,1,S1107,서울 도시철도 7호선,11215
611,아차산,서울 도시철도 5호선,S1105,일반역,0,-,-,11215
