지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
944,대공원역,과천선,k0303,일반역,0,-,-,41290
945,과천역,과천선,k0303,일반역,0,-,-,41290
946,정부과천청사역,과천선,k0303,일반역,0,-,-,41290
947,인덕원역,과천선,k0303,일반역,0,-,-,41170
948,평촌역,과천선,k0303,일반역,0,-,-,41170
