지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
908,언주,서울 도시철도 9호선,S1109,일반역,0,-,-,11680
909,선정릉,서울 도시철도 9호선,S1109,환승역,1,I4105,분당선,11680
910,삼성중앙,서울 도시철도 9호선,S1109,일반역,0,-,-,11680
