지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
696,사가정,서울 도시철도 7호선,S1107,일반역,0,-,-,11260
697,용마산,서울 도시철도 7호선,S1107,일반역,0,-,-,11260
698,중곡,서울 도시철도 7호선,S1107,일반역,0,-,-,11215
699,군자,서울 도시철도 7호선,S1107,환승역,1,S1105,서울 도시철도 5호선,11215
700,어린이대공원,서울 도시철도 7호선,S1107,일반역,0,-,-,11215
