지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
888,지 산,대구 도시철도 3호선,S2703,일반역,0,-,-,27260
889,범 물,대구 도시철도 3호선,S2703,일반역,0,-,-,27260
890,용 지,대구 도시철도 3호선,S2703,일반역,0,-,-,27260
891,미남역(4호선),부산도시철도 4호선,S2604,환승역,2,S2604+S2603,부산도시철도 4호선+부산도시철도 3호선,26260
892,동래역(4호선),부산도시철도 4호선,S2604,환승역,2,S2604+S2601,부산도시철도 4호선+부산도시철도 1호선,26260
