지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
402,인천역,경인선,k0301,환승역,1,k0301+k2015,경인/수인,28110
401,진위역,경부선,k0201,일반역,0,-,-,41220
403,송탄역,경부선,k0201,일반역,0,-,-,41220
404,서정리역,경부선,k0201,일반역,0,-,-,41220
