지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
200,김해대학역,부산-김해경전철,L4801,일반역,0,-,-,48250
204,서빙고역,경의중앙선,k0203,일반역,0,-,-,11170
203,중앙역,부산도시철도 1호선,S2601,일반역,0,-,-,26110
202,정부청사,대전도시철도 1호선,S3001,일반역,0,-,-,30170
201,운천역,광주도시철도 1호선,S2901,일반역,0,-,-,29140
206,망월사역,경원선,k0205,일반역,0,-,-,41150
