지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
729,부천시청,서울 도시철도 7호선,S1107,일반역,0,-,-,41190
730,상동,서울 도시철도 7호선,S1107,일반역,0,-,-,41190
731,삼산체육관,서울 도시철도 7호선,S1107,일반역,0,-,-,28237
732,굴포천,서울 도시철도 7호선,S1107,일반역,0,-,-,28237
