지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
208,인제대역,부산-김해경전철,L4801,일반역,0,-,-,48250
207,부산역,부산도시철도 1호선,S2601,일반역,0,-,-,26170
209,상무역,광주도시철도 1호선,S2901,일반역,0,-,-,29140
212,도봉산역,경원선,k0205,환승역,1,-,경원/7,11320
213,갈마,대전도시철도 1호선,S3001,일반역,0,-,-,30170
211,한남역,경의중앙선,k0205,일반역,0,-,-,11170
