지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
429,민락역,부산도시철도 2호선,S2602,일반역,0,-,-,26500
431,수영역,부산도시철도 2호선,S2602,환승역,2,S2602+S2603,부산도시철도 2호선+부산도시철도 3호선,26500
433,광안역,부산도시철도 2호선,S2602,일반역,0,-,-,26500
435,금련산역,부산도시철도 2호선,S2602,일반역,0,-,-,26500
437,남천역,부산도시철도 2호선,S2602,일반역,0,-,-,26500
438,서울숲역,분당선,k0304,일반역,0,-,-,11200
