지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
526,수성구청,대구 도시철도 2호선,S2702,일반역,0,-,-,27260
524,수정역,부산도시철도 2호선,S2602,일반역,0,-,-,26320
525,보정역,분당선,k0304,일반역,0,-,-,41460
