지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
499,내당,대구 도시철도 2호선,S2702,일반역,0,-,-,27290
496,사상역,부산도시철도 2호선,S2602,환승역,2,S2602+L4801,부산도시철도 2호선+김해경전철,26530
498,이매역,분당선,k0304,환승역,1,k0304+k0218,분당/경강,41130
500,덕포역,부산도시철도 2호선,S2602,일반역,0,-,-,26530
502,서현역,분당선,k0304,일반역,0,-,-,41130
503,반고개,대구 도시철도 2호선,S2702,일반역,0,-,-,27170
