지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
691,인천,수인선,K2015,환승역,1,k0301+k2015,경인/수인,28110
692,먹골,서울 도시철도 7호선,S1107,일반역,0,-,-,11260
693,중화,서울 도시철도 7호선,S1107,일반역,0,-,-,11260
694,상봉,서울 도시철도 7호선,S1107,환승역,2,I4107+I4109,경의중앙선+경춘선,11260
695,면목,서울 도시철도 7호선,S1107,일반역,0,-,-,11260
