지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
612,광나루,서울 도시철도 5호선,S1105,일반역,0,-,-,11215
613,천호,서울 도시철도 5호선,S1105,일반역,0,-,-,11740
614,강동,서울 도시철도 5호선,S1105,일반역,0,-,-,11740
615,안산,수인선,K2015,환승역,1,K2015,수인/4,41270
