지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
29,삼성,서울 도시철도 2호선,S1102,일반역,0,-,-,11680
30,선릉,서울 도시철도 2호선,S1102,환승역,1,I4105,분당선,11680
31,역삼,서울 도시철도 2호선,S1102,일반역,0,-,-,11680
32,강남,서울 도시철도 2호선,S1102,환승역,1,I1102,신분당선,11680
