지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
851,석바위시장,인천지하철 2호선,S2802,일반역,0,-,-,28177
852,인천시청,인천지하철 2호선,S2802,환승역,1,I2802+I2801,인천1호선,28200
853,석천사거리,인천지하철 2호선,S2802,일반역,0,-,-,28200
854,모래내시장,인천지하철 2호선,S2802,일반역,0,-,-,28200
