지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
931,이천역,경강선,k0218,일반역,0,-,-,41500
930,재송역,동해선,k0211,일반역,0,-,-,26350
933,부발역,경강선,k0218,일반역,0,-,-,41500
932,센텀역,동해선,k0211,일반역,0,-,-,26350
934,벡스코역,동해선,k0211,환승역,1,-,부산지하철2호선,26350
935,세종대왕릉역,경강선,k0218,일반역,0,-,-,41670
