지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
928,곤지암역,경강선,k0218,일반역,0,-,-,41610
927,안락역,동해선,k0211,일반역,0,-,-,26260
929,신둔도예촌역,경강선,k0218,일반역,0,-,-,41500
