지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
838,팔 달,대구 도시철도 3호선,S2703,일반역,0,-,-,27230
837,능곡역,경의중앙선,k0203,일반역,0,-,-,41280
839,서구청,인천지하철 2호선,S2802,일반역,0,-,-,28260
840,가정(루원시티),인천지하철 2호선,S2802,일반역,0,-,-,28260
