지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
777,칠곡경대병원,대구 도시철도 3호선,S2703,일반역,0,-,-,27230
779,공덕역,경의중앙선,k0203,환승역,1,-,5/6/경의중앙,11440
778,마두역,일산선,k0305,일반역,0,-,-,41280
776,숙등역,부산도시철도 3호선,S2603,일반역,0,-,-,26320
