지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
382,부평역,경인선,k0301,환승역,1,-,경인/인천1,28237
383,의왕역,경부선,k0201,일반역,0,-,-,41430
384,성균관대역,경부선,k0201,일반역,0,-,-,41110
385,백운역,경인선,k0301,일반역,0,-,-,28237
