지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
75,약수,서울 도시철도 3호선,S1103,일반역,0,-,-,11140
76,금호,서울 도시철도 3호선,S1103,일반역,0,-,-,11200
77,옥수,서울 도시철도 3호선,S1103,환승역,1,I4107,경의중앙선,11200
78,압구정,서울 도시철도 3호선,S1103,일반역,0,-,-,11680
79,신사,서울 도시철도 3호선,S1103,일반역,0,-,-,11680
