지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
846,주안국가산단,인천지하철 2호선,S2802,일반역,0,-,-,28260
847,주안,인천지하철 2호선,S2802,환승역,1,I2802+I1101,경인선,28177
848,시민공원,인천지하철 2호선,S2802,일반역,0,-,-,28177
850,공 단,대구 도시철도 3호선,S2703,일반역,0,-,-,27230
849,대곡역,경의중앙선,k0203,환승역,1,k0203+k0305,일산/경의중앙,41280
