지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
569,어천,수인선,K2015,일반역,0,-,-,41590
570,야목,수인선,K2015,일반역,0,-,-,41590
571,사리,수인선,K2015,일반역,0,-,-,41270
572,한대앞,수인선,K2015,환승역,1,K2015,수인/4,41270
573,방화,서울 도시철도 5호선,S1105,일반역,0,-,-,11500
