지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
190,탄방,대전도시철도 1호선,S3001,일반역,0,-,-,30170
189,불암역,부산-김해경전철,L4801,일반역,0,-,-,48250
188,자갈치역,부산도시철도 1호선,S2601,일반역,0,-,-,26110
187,화정역,광주도시철도 1호선,S2901,일반역,0,-,-,29140
191,의정부역,경원선,k0205,일반역,0,-,-,41150
