지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
38,서울대입구,서울 도시철도 2호선,S1102,일반역,0,-,-,11620
39,봉천,서울 도시철도 2호선,S1102,일반역,0,-,-,11620
40,신림,서울 도시철도 2호선,S1102,일반역,0,-,-,11620
41,신대방,서울 도시철도 2호선,S1102,일반역,0,-,-,11590
42,구로디지털단지,서울 도시철도 2호선,S1102,일반역,0,-,-,11530
