지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
621,둔촌동,서울 도시철도 5호선,S1105,일반역,0,-,-,11740
622,올림픽공원,서울 도시철도 5호선,S1105,환승역,1,S1109,서울 도시철도 9호선,11710
623,방이,서울 도시철도 5호선,S1105,일반역,0,-,-,11710
624,오금,서울 도시철도 5호선,S1105,환승역,1,S1103,서울 도시철도 3호선,11710
625,개롱,서울 도시철도 5호선,S1105,일반역,0,-,-,11710
