지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
441,경성대부경대역,부산도시철도 2호선,S2602,일반역,0,-,-,26290
440,압구정로데오역,분당선,k0304,일반역,0,-,-,11680
445,강남구청역,분당선,k0304,환승역,1,-,분당/7,11680
443,대연역,부산도시철도 2호선,S2602,일반역,0,-,-,26290
