지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
185,김포공항역,김포골드라인,L4101,환승역,1,-,"공항철도,서울교통공사5호선,서울교통공사9호선운영㈜",11500
186,농성역,광주도시철도 1호선,S2901,일반역,0,-,-,29140
180,토성역,부산도시철도 1호선,S2601,일반역,0,-,-,26140
182,가능역,경원선,k0205,일반역,0,-,-,41150
181,대사역,부산-김해경전철,L4801,일반역,0,-,-,26440
183,용문,대전도시철도 1호선,S3001,일반역,0,-,-,30170
