지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
593,고잔,수인선,K2015,환승역,1,K2015,수인/4,41270
594,공덕,서울 도시철도 5호선,S1105,환승역,3,S1106+I4107+I2801,서울 도시철도 6호선+경의중앙선+공항선,11440
595,애오개,서울 도시철도 5호선,S1105,일반역,0,-,-,11440
596,충정로,서울 도시철도 5호선,S1105,환승역,1,S1102,서울 도시철도 2호선,11410
597,서대문,서울 도시철도 5호선,S1105,일반역,0,-,-,11110
