지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
795,원인재,인천지하철 1호선,S2801,환승역,1,I2801+I2802,수인선,28185
796,동춘,인천지하철 1호선,S2801,일반역,0,-,-,28185
797,동막,인천지하철 1호선,S2801,일반역,0,-,-,28185
798,캠퍼스타운,인천지하철 1호선,S2801,일반역,0,-,-,28185
