지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
233,창동역,경원선,k0205,환승역,1,-,경원/4,11320
234,좌천역,부산도시철도 1호선,S2601,일반역,0,-,-,26170
231,송정공원역,광주도시철도 1호선,S2901,일반역,0,-,-,29200
235,부산원동역,동해선,k0211,일반역,0,-,-,26260
236,봉황역,부산-김해경전철,L4801,일반역,0,-,-,48250
229,왕십리역,경의중앙선,k0205,환승역,1,k0205+k0304,경의중앙/분당/2/5,11200
232,화원,대구 도시철도 1호선,S2701,일반역,0,-,-,27710
230,유성온천,대전도시철도 1호선,S3001,일반역,0,-,-,30200
