지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
405,지제역,경부선,k0201,일반역,0,-,-,41220
406,평택역,경부선,k0201,일반역,0,-,-,41220
407,성환역,경부선,k0201,일반역,0,-,-,44130
408,직산역,경부선,k0201,일반역,0,-,-,44130
