지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
286,갈매역,경춘선,k0210,일반역,0,-,-,41310
283,회기역,경원선,k0205,환승역,1,k0205+k0210,경의중앙/경춘/1,11230
285,구리역,경의중앙선,k0212,일반역,0,-,-,41310
284,연산역,부산도시철도 1호선,S2601,환승역,2,S2601+S2603,부산도시철도 1호선+부산도시철도 3호선,26470
282,성당못,대구 도시철도 1호선,S2701,일반역,0,-,-,27200
