지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
954,상록수역,안산선,k0302,일반역,0,-,-,41270
955,한대앞역,안산선,k0302,일반역,0,-,-,41270
956,중앙역,안산선,k0302,일반역,0,-,-,41270
957,고잔역,안산선,k0302,일반역,0,-,-,41270
