지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
15,동대문역사문화공원,서울 도시철도 2호선,S1102,환승역,2,S1104+S1105,서울 도시철도 4호선+서울 도시철도 5호선,11140
16,신당,서울 도시철도 2호선,S1102,환승역,1,S1106,서울 도시철도 6호선,11140
17,상왕십리,서울 도시철도 2호선,S1102,일반역,0,-,-,11200
18,왕십리,서울 도시철도 2호선,S1102,환승역,3,S1105+I4105+I4107,서울 도시철도 5호선+분당선+경의중앙선,11200
