지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
113,숙대입구,서울 도시철도 4호선,S1104,일반역,0,-,-,11170
114,삼각지,서울 도시철도 4호선,S1104,환승역,1,S1106,서울 도시철도 6호선,11170
115,신용산,서울 도시철도 4호선,S1104,일반역,0,-,-,11170
116,이촌,서울 도시철도 4호선,S1104,환승역,1,I4107,경의중앙선,11170
117,동작,서울 도시철도 4호선,S1104,환승역,1,S1109,서울 도시철도 9호선,11590
