지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
94,오금,서울 도시철도 3호선,S1103,환승역,1,S1105,서울 도시철도 5호선,11710
95,당고개,서울 도시철도 4호선,S1104,일반역,0,-,-,11350
96,상계,서울 도시철도 4호선,S1104,일반역,0,-,-,11350
97,노원,서울 도시철도 4호선,S1104,환승역,1,S1107,서울 도시철도 7호선,11350
98,창동,서울 도시철도 4호선,S1104,환승역,1,S1101,서울 도시철도 1호선,11320
