지하철역번호,지하철역사명,노선명,노선번호,환승역구분,환승노선개수,환승노선번호,환승노선명,법정동코드
156,중앙로,대전도시철도 1호선,S3001,일반역,0,-,-,30140
157,괴정역,부산도시철도 1호선,S2601,일반역,0,-,-,26380
153,금남로4가역,광주도시철도 1호선,S2901,일반역,0,-,-,29110
158,덕정역,경원선,k0205,일반역,0,-,-,41630
152,걸포북변역,김포골드라인,L4101,일반역,0,-,-,41570
154,덕두역,부산-김해경전철,L4801,일반역,0,-,-,26440
