"시군구별(1)",시군구별(2),2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018
"시군구별(1)",시군구별(2),계,직장,직장,직장,지역,계,직장,직장,직장,지역,계,직장,직장,직장,지역
"시군구별(1)",시군구별(2),소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계
"경기",소계,12360660704,10356189862,9454661323,901528538,2004470842,13307807112,11206656001,10254879027,951776974,2101151111,14555526474,12400907927,11391583109,1009324818,2154618547
"경기",수원시 장안구,285736322,242785450,214698398,28087052,42950873,297316947,253720859,224914891,28805968,43596088,310541529,267118805,237832088,29286718,43422723
"경기",수원시 권선구,332567510,280296848,254730708,25566140,52270662,362684006,306620797,279548958,27071839,56063208,402292599,344091054,314978501,29112553,58201545
"경기",수원시 팔달구,183056777,148424995,134211803,14213191,34631783,192655899,156621508,142097018,14524490,36034391,196795197,161927085,147564611,14362474,34868112
"경기",수원시 영통구,489063798,448224347,409853633,38370713,40839452,533777230,490712266,449804515,40907751,43064964,590624049,545587330,501553199,44034131,45036719
"경기",성남시 수정구,177996793,142215534,131860876,10354658,35781259,208575571,169307248,156777269,12529979,39268323,230185929,190217142,176395261,13821880,39968787
"경기",성남시 중원구,191427442,153801340,143727642,10073699,37626102,195106248,157434106,147212446,10221660,37672142,204309395,167943319,157333660,10609659,36366076
"경기",성남시 분당구,820756615,733370931,668637040,64733892,87385683,862575584,773257047,707063158,66193890,89318537,921813945,829038753,761154590,67884163,92775193
"경기",의정부시,317483991,246614211,216150981,30463231,70869779,340446996,266869074,234734371,32134702,73577922,369503389,295473454,261213779,34259675,74029935
"경기",안양시 만안구,218375592,178940271,163890486,15049786,39435320,239956976,197866921,181335202,16531719,42090055,254503284,212170543,194960819,17209724,42332741
"경기",안양시 동안구,400309915,350200416,311421261,38779155,50109499,413526571,362661479,322155199,40506280,50865092,430570737,380041234,338148591,41892643,50529503
"경기",부천시,755498917,620165801,562437895,57727907,135333116,803252577,661647166,601080441,60566725,141605411,859738975,715982069,652469644,63512425,143756907
"경기",광명시,321777261,270468816,248292781,22176035,51308445,333025411,280840556,257856714,22983842,52184855,355315635,302990706,278666970,24323736,52324930
"경기",평택시,422931959,349943725,322427355,27516370,72988234,462123801,384370466,355680350,28690116,77753335,509454954,429342528,398869458,30473071,80112426
"경기",동두천시,60178320,45719761,40600219,5119541,14458560,63685224,48841053,43527617,5313436,14844171,67152375,52652275,47074644,5577631,14500100
"경기",안산시 상록구,312893197,250851886,236169167,14682719,62041311,327394238,263680535,248586025,15094510,63713703,336149146,274319340,259294187,15025153,61829806
"경기",안산시 단원구,311712082,259704195,247009532,12694663,52007887,333072900,278344955,265201004,13143950,54727946,349291696,294954384,281458020,13496364,54337312
"경기",고양시 덕양구,390450375,318499526,285399765,33099761,71950849,414235992,339630544,305331259,34299286,74605447,447665485,372931666,337175576,35756089,74733819
"경기",고양시 일산동구,331453011,276187991,250751834,25436157,55265020,354501447,296824351,270087807,26736544,57677096,378725929,319710394,291918536,27791858,59015535
"경기",고양시 일산서구,316761868,266469166,239243509,27225657,50292702,330655555,279107096,250998096,28109001,51548459,348464211,296436823,267522148,28914675,52027389
"경기",과천시,92118467,80770543,68554769,12215774,11347924,85972971,75434013,64531619,10902394,10538958,90473663,79656266,68665895,10990371,10817397
"경기",구리시,165074176,131056075,116849156,14206919,34018102,181416667,145269722,129700608,15569114,36146945,201750777,164426649,147439281,16987368,37324128
"경기",남양주시,526890625,413291510,370951317,42340193,113599115,564635007,446219767,401561365,44658402,118415240,619025500,497505234,449675648,47829587,121520266
"경기",오산시,196228836,165933713,156981619,8952094,30295124,211552346,179747049,170233937,9513111,31805298,237339059,204637777,194335349,10302427,32701283
"경기",시흥시,367049194,298635319,283872947,14762371,68413875,405879097,333259583,316941422,16318160,72619515,468238319,391257860,372013966,19243894,76980459
"경기",군포시,298487418,258200241,233347328,24852913,40287177,308437876,267211115,241822066,25389049,41226762,323191393,281495440,255563866,25931574,41695953
"경기",의왕시,169137731,144944840,129634457,15310383,24192891,175663936,150977395,135264637,15712758,24686541,186058507,161009963,144680127,16329835,25048544
"경기",하남시,181613851,147060080,131459759,15600321,34553770,237252952,196548493,176166091,20382402,40704459,280496104,235446222,212091919,23354303,45049882
"경기",용인시 처인구,185229802,148489789,138299827,10189962,36740013,202072602,163553388,152706268,10847119,38519215,229763558,189217835,177086410,12131425,40545723
"경기",용인시 기흥구,472590979,409240226,375358195,33882031,63350753,503707052,437588189,402313494,35274695,66118863,545501482,477543800,440337706,37206094,67957682
"경기",용인시 수지구,466038915,408382386,376944892,31437494,57656529,492462037,433067619,400734699,32332920,59394418,538598419,476096183,442132097,33964086,62502236
"경기",파주시,381137774,320169843,293750366,26419477,60967932,405232443,341534785,313862198,27672587,63697657,445113235,379725728,350421147,29304582,65387507
"경기",이천시,204227799,173510662,160709905,12800757,30717137,212725620,180262087,166972428,13289659,32463534,242511550,209699634,195678935,14020699,32811915
"경기",안성시,154046308,127759793,115540125,12219668,26286515,165341225,138026479,125548145,12478334,27314746,178304075,150659062,137970259,12688803,27645013
"경기",김포시,341916826,282951049,259676761,23274287,58965778,386923322,322994608,297133672,25860937,63928713,448578447,379522212,350669515,28852697,69056235
"경기",화성시,758751987,676662598,635975435,40687163,82089389,865472582,775684336,729039459,46644877,89788246,1034087219,935999837,882150628,53849210,98087382
"경기",광주시,282030425,224170198,208840841,15329357,57860227,317813443,255170306,238386051,16784254,62643137,363521571,296146798,277643254,18503545,67374773
"경기",양주시,145853808,113199478,103022684,10176793,32654330,158687107,124557227,113784050,10773177,34129880,173433552,138989052,127337866,11651186,34444499
"경기",포천시,110318891,84883128,76828061,8055068,25435762,117917809,91822691,83633744,8188947,26095118,125982497,100370426,91929967,8440459,25612070
"경기",여주시,80564239,62312772,53267665,9045107,18251467,86234431,67054014,57549697,9504317,19180417,92667136,73500399,63584423,9915976,19166737
"경기",연천군,22729829,16525662,12607927,3917735,6204167,24109998,17896697,13922000,3974697,6213301,25597340,19522470,15310866,4211604,6074870
"경기",가평군,38501698,27490121,22787215,4702905,11011577,42015401,30395747,25476156,4919591,11619654,45806456,33998221,28712918,5285303,11808234
"경기",양평군,79689380,57664627,47885186,9779441,22024753,87712013,64022663,53602879,10419784,23689350,96388156,71551955,60566786,10985169,24836201
"강원",소계,1068026446,851308602,659983889,191324714,216717844,1145010113,920098654,718923554,201175100,224911459,1224229651,1000902792,790440091,210462700,223326860
