,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
12,,"22,300",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,2,41480-71,59.06,1003,41480,14,,,
13,,"27,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,2,41480-70,84.87,992,41480,14,,,
14,,"24,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,2,41480-70,84.87,992,41480,2,,,
15,,"15,300",1995,2017,정담길,00080,00000,41480,01,0,4418712,금촌동,0016,0000,41480,10100,1,동문2차아파트501동,6,2,41480-63,59.34,16,41480,2,,,
16,,"17,800",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),6,3,41480-9,59.96,228-1,41480,12,,,
17,,"19,000",2006,2017,금신초교길,00072,00000,41480,01,0,4418069,금촌동,1014,0000,41480,10100,1,한일유앤아이1차(1014-0),6,3,41480-550,74.8794,1014,41480,15,,,
18,,"33,000",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,3,41480-518,124.0861,1008,41480,18,,,
19,,"30,400",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,3,41480-518,97.1878,1008,41480,12,,,
20,,"15,800",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),6,3,41480-10,84.75,424-9,41480,15,,,
21,,"13,200",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),6,5,41480-14,53.51,781-2,41480,5,,,
22,,"21,200",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,5,41480-553,90.1014,1015,41480,1,,,
23,,"26,300",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),6,5,41480-240,84.03,1019,41480,13,,,
24,,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,5,41480-71,59.06,1003,41480,9,,,
25,,"21,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,5,41480-71,59.06,1003,41480,3,,,
26,,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,5,41480-71,59.06,1003,41480,12,,,
27,,"28,350",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,5,41480-70,84.87,992,41480,6,,,
28,,"22,200",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,5,41480-68,59.99,972,41480,14,,,
29,,"13,500",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),6,6,41480-14,53.51,781-2,41480,4,,,
30,,"22,500",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,6,41480-553,90.1014,1015,41480,5,,,
31,,"21,800",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,6,41480-553,90.1014,1015,41480,9,,,
32,,"20,300",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,6,41480-72,51.67,1022,41480,12,,,
33,,"22,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,6,41480-72,59.56,1022,41480,2,,,
34,,"22,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,7,41480-71,59.06,1003,41480,5,,,
35,,"21,300",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,7,41480-553,90.1014,1015,41480,14,,,
36,,"29,800",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,7,41480-518,124.0861,1008,41480,1,,,
37,,"32,000",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,7,41480-518,124.0861,1008,41480,5,,,
38,,"21,100",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,7,41480-71,59.72,1003,41480,2,,,
39,,"16,400",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),6,8,41480-26,59.98,922,41480,12,,,
40,,"28,000",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),6,8,41480-534,101.9771,997,41480,8,,,
41,,"24,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,8,41480-72,59.56,1022,41480,5,,,
42,,"20,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,8,41480-68,59.99,972,41480,1,,,
43,,"19,000",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),6,9,41480-21,84.96,233-6,41480,19,,,
44,,"15,950",1993,2017,정담길,00085,00006,41480,01,0,4418712,금촌동,0011,0013,41480,10100,1,동문1차아파트201동,6,9,,75.06,11-13,41480,3,,,
45,,"31,700",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,9,41480-518,124.0861,1008,41480,7,,,
46,,"32,800",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,9,41480-518,124.0861,1008,41480,10,,,
47,,"20,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,9,41480-71,59.72,1003,41480,1,,,
48,,"26,300",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,9,41480-70,84.87,992,41480,4,,,
49,,"27,000",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,9,41480-70,84.87,992,41480,10,,,
50,,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,9,41480-70,84.87,992,41480,11,,,
51,,"25,950",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,9,41480-70,84.87,992,41480,10,,,
52,,"17,000",2000,2017,황골로,00000,00000,41480,00,0,3206104,금촌동,0228,0004,41480,10100,1,장미아파트601동,6,9,41480-22,59.91,228-4,41480,8,,,
53,,"21,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,11,41480-71,59.92,1003,41480,12,,,
54,,"14,200",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),6,12,41480-10,53.79,424-9,41480,8,,,
55,,"33,000",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,12,41480-518,124.0861,1008,41480,8,,,
56,,"25,900",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),6,12,41480-240,84.8,1019,41480,3,,,
57,,"22,800",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,12,41480-72,59.56,1022,41480,4,,,
58,,"20,850",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,12,41480-71,59.06,1003,41480,2,,,
59,,"8,950",1998,2017,시민회관길,00013,00011,41480,01,0,4418518,금촌동,0769,0005,41480,10100,1,장안귀빈(769-5),6,12,41480-66,46.98,769-5,41480,2,,,
60,,"16,850",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),6,12,41480-26,59.98,922,41480,10,,,
61,,"17,200",1997,2017,황골로,00040,00000,41480,01,0,3206104,금촌동,0234,0022,41480,10100,1,두보3(234-22),6,13,41480-17,59.96,234-22,41480,10,,,
62,,"17,300",1993,2017,정담길,00090,00000,41480,01,0,4418712,금촌동,0011,0007,41480,10100,1,동문1차아파트101동,6,13,,115.23,11-7,41480,15,,,
63,,"29,800",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),6,13,41480-534,101.9771,997,41480,7,,,
64,,"32,600",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,13,41480-518,124.0861,1008,41480,16,,,
65,,"20,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,13,41480-71,59.06,1003,41480,2,,,
66,,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,13,41480-70,84.87,992,41480,6,,,
67,,"18,900",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),6,14,41480-21,84.96,233-6,41480,7,,,
68,,"12,900",2013,2017,중앙로,00215,00000,41480,01,0,3206129,금촌동,0792,0003,41480,10100,1,보광그랑베르,6,14,41480-795,41.3444,792-3,41480,3,,,
69,,"21,300",2006,2017,금신초교길,00072,00000,41480,01,0,4418069,금촌동,1014,0000,41480,10100,1,한일유앤아이1차(1014-0),6,14,41480-550,74.8794,1014,41480,10,,,
70,,"21,600",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,14,41480-71,59.06,1003,41480,15,,,
71,,"21,750",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,14,41480-71,59.06,1003,41480,5,,,
72,,"24,550",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,14,41480-68,84.98,972,41480,18,,,
73,,"17,800",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),6,15,41480-9,59.96,228-1,41480,5,,,
74,,"18,000",1993,2017,정담길,00090,00000,41480,01,0,4418712,금촌동,0011,0007,41480,10100,1,동문1차아파트101동,6,15,,115.23,11-7,41480,13,,,
75,,"23,500",2007,2017,금신초교길,00056,00000,41480,01,0,4418069,금촌동,1014,0001,41480,10100,1,한일 유앤아이2차(1014-1),6,15,41480-567,84.9256,1014-1,41480,3,,,
76,,"27,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),6,15,41480-240,84.03,1019,41480,13,,,
77,,"23,500",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,15,41480-72,59.56,1022,41480,17,,,
78,,"22,750",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,15,41480-71,59.06,1003,41480,19,,,
79,,"12,000",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),6,15,41480-14,53.51,781-2,41480,11,,,
80,,"13,300",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),6,15,41480-14,53.51,781-2,41480,10,,,
81,,"22,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,16,41480-68,59.99,972,41480,7,,,
82,,"26,400",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,16,41480-70,84.88,992,41480,8,,,
83,,"24,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,16,41480-68,84.98,972,41480,3,,,
84,,"14,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),6,17,41480-10,53.79,424-9,41480,4,,,
85,,"30,600",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,17,41480-518,124.0861,1008,41480,2,,,
86,,"22,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,17,41480-71,59.06,1003,41480,13,,,
87,,"21,400",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,17,41480-71,59.06,1003,41480,19,,,
88,,"7,800",1998,2017,시민회관길,00013,00011,41480,01,0,4418518,금촌동,0769,0005,41480,10100,1,장안귀빈(769-5),6,17,41480-66,46.98,769-5,41480,2,,,
89,,"12,200",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),6,17,41480-14,53.51,781-2,41480,2,,,
90,,"24,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,19,41480-68,84.98,972,41480,12,,,
91,,"20,000",1997,2017,황골로,00040,00000,41480,01,0,3206104,금촌동,0234,0022,41480,10100,1,두보3(234-22),6,20,41480-17,84.98,234-22,41480,17,,,
92,,"9,000",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,6,20,41480-750,19.59,1014-2,41480,3,,,
93,,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,20,41480-71,59.94,1003,41480,14,,,
94,,"21,900",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,20,41480-71,59.06,1003,41480,11,,,
95,,"16,700",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),6,20,41480-26,59.98,922,41480,5,,,
96,,"14,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),6,21,41480-10,59.85,424-9,41480,9,,,
97,,"21,500",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,21,41480-553,90.1014,1015,41480,7,,,
98,,"21,900",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,21,41480-72,59.56,1022,41480,1,,,
99,,"23,200",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,21,41480-72,59.56,1022,41480,5,,,
100,,"21,600",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,21,41480-71,59.72,1003,41480,6,,,
101,,"17,400",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),6,21,41480-21,59.96,233-6,41480,6,,,
102,,"16,000",1994,2017,황골로,00026,00000,41480,01,0,3206104,금촌동,0230,0001,41480,10100,1,장미1(230-1),6,21,41480-19,84.42,230-1,41480,11,,,
103,,"15,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),6,22,41480-10,59.85,424-9,41480,10,,,
104,,"9,100",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,6,22,41480-750,19.59,1014-2,41480,6,,,
105,,"29,700",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),6,22,41480-534,101.9771,997,41480,6,,,
106,,"22,600",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,22,41480-72,59.56,1022,41480,3,,,
107,,"22,350",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,6,22,41480-72,59.56,1022,41480,3,,,
108,,"24,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,22,41480-68,84.98,972,41480,13,,,
109,,"21,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,22,41480-68,59.98,972,41480,3,,,
110,,"17,000",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),6,22,41480-26,59.98,922,41480,11,,,
111,,"17,900",1997,2017,황골로,00040,00000,41480,01,0,3206104,금촌동,0234,0022,41480,10100,1,두보3(234-22),6,22,41480-17,59.96,234-22,41480,16,,,
112,,"16,000",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),6,23,41480-21,59.96,233-6,41480,7,,,
113,,"22,400",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,23,41480-553,84.9728,1015,41480,11,,,
114,,"30,800",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,23,41480-518,97.1878,1008,41480,15,,,
115,,"21,900",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,23,41480-71,59.06,1003,41480,16,,,
116,,"22,500",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,24,41480-553,90.1014,1015,41480,15,,,
117,,"12,500",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),6,26,41480-10,53.79,424-9,41480,18,,,
118,,"32,000",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,26,41480-518,124.0861,1008,41480,6,,,
119,,"24,750",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),6,26,41480-240,84.82,1019,41480,9,,,
120,,"26,500",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),6,26,41480-240,84.03,1019,41480,10,,,
121,,"21,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,26,41480-71,59.06,1003,41480,5,,,
122,,"24,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,26,41480-68,84.98,972,41480,13,,,
123,,"22,200",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,26,41480-68,59.99,972,41480,16,,,
124,,"16,900",1994,2017,한마음2길,00013,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),6,27,41480-15,59.805,234-8,41480,5,,,
125,,"8,000",2013,2017,중앙로,00215,00000,41480,01,0,3206129,금촌동,0792,0003,41480,10100,1,보광그랑베르,6,27,41480-795,17.8919,792-3,41480,2,,,
126,,"27,200",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,27,41480-70,84.87,992,41480,8,,,
127,,"20,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,27,41480-68,59.98,972,41480,7,,,
128,,"13,900",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),6,27,41480-26,39.99,922,41480,11,,,
129,,"25,000",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,6,28,41480-70,84.87,992,41480,1,,,
130,,"21,800",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),6,28,41480-553,90.1014,1015,41480,3,,,
131,,"25,200",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),6,28,41480-240,75.99,1019,41480,2,,,
132,,"21,100",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,28,41480-71,59.92,1003,41480,15,,,
133,,"22,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,28,41480-71,59.06,1003,41480,14,,,
134,,"25,200",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,29,41480-68,84.98,972,41480,5,,,
135,,"9,350",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,6,29,41480-750,19.59,1014-2,41480,6,,,
136,,"33,400",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),6,29,41480-518,124.0861,1008,41480,16,,,
137,,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,29,41480-71,59.06,1003,41480,8,,,
138,,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,29,41480-71,59.06,1003,41480,5,,,
139,,"21,900",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,29,41480-68,59.99,972,41480,14,,,
140,,"16,800",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),6,30,41480-21,59.96,233-6,41480,4,,,
141,,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,30,41480-71,59.06,1003,41480,18,,,
142,,"22,100",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,6,30,41480-71,59.06,1003,41480,16,,,
143,,"24,300",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),6,30,41480-68,84.98,972,41480,18,,,
144,,"13,800",1993,2017,아동로,00020,00000,41480,01,0,3206055,금촌동,0051,0049,41480,10100,1,장안미래(51-49),6,30,41480-24,59.52,51-49,41480,3,,,
145,,"27,800",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),6,1,41480-6,170.484,283,41480,11,,,
146,,"21,800",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),6,1,41480-6,115.062,283,41480,6,,,
147,,"18,000",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),6,1,41480-6,59.977,283,41480,10,,,
148,,"18,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),6,1,41480-6,59.977,283,41480,5,,,
